0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.15179807755301025,-0.21882157962675372,-0.26970617651268924,-1.4422089299019194,-1.0978586315164827,0.4680743974266589,-0.6702133228307775,-0.31955720006323163,0.5893863173461944,-0.9798038334101132,0.4851987529593034,0.6581422639596347,0.6131386974649866,0.5933287116415801,0.49916221952603274,0.011123866636637997,-1.1536236929659591,0.73299945291784,1.1948964904043033,-0.8313944514142689
-1.469615785117898,1.7814881131374014,-0.029289460449782704,0.029296681441061106,-2.0126543871270415,-2.665670961214047,-1.0329998008545251,0.7284510088334669,-1.6002336846621383,0.2146648429839627,-0.2663566990582801,0.9767138680429481,-0.4330283299463444,-1.0303857173122306,2.041747606062471,-0.22258582612082303,-0.48799128497785743,0.6562085113522663,0.43407367427847837,-0.008885859264396936
-1.2804560094432451,0.010377656392494019,-0.744423997712113,0.4592731135456373,1.2194861968750754,-2.538711123183673,-0.4760562027598354,1.0835300367413851,-1.1395414579005712,-0.3125840707747924,-0.10903724999209134,0.90471776587105,0.3746895264307153,0.3891715955924948,1.1106349501765078,-0.673780599951862,0.3714816508153342,-0.6382522968794045,0.7168287283867187,0.8648756216813923
3.2273180473112855,0.26415155618477765,-0.953712547757089,0.4973407574127047,3.0461292080745754,1.2706627122154643,-1.2722461096723137,2.6593420673490344,0.0673465579786992,-1.1347010365300847,0.47313533101212174,0.047138789708054005,0.49291612087769815,-1.4315541302378256,0.9908392059628707,-0.8407137158785623,3.3617533906656165,1.4198990779148226,-0.2973216334411311,-1.9809153959196812
-1.7225866180189189,1.778882714913159,-0.1449588991606106,0.23156354038461924,0.5693821555507488,-0.21186015898728183,-0.7749728550651699,-0.037305356011358815,0.12149721797277872,-0.7918674546588323,0.05247547240313057,-0.22672163882562732,-0.2945093221699764,0.23925259093448267,0.2915618591252721,-0.526670470063475,0.23269208544392797,-2.315981386059193,-0.2643835209892322,-0.08930980403491871
-1.539147357413107,0.3353477333646826,-1.374987725864376,-0.9525647831373676,-0.03271100058980053,0.5586771954948886,-2.747753802089891,2.205651594683803,-1.708208272787099,1.2851943777494932,1.3520095622824053,-2.897960133935612,-2.035409255021683,0.695309605508137,-0.8756423559450003,-1.5268844799301533,0.6062157717782983,0.2479002649257175,-0.9412019969987174,-1.8033797980017292
0.44525267972215077,-1.0783336944240036,0.061603770156852235,1.2744357691352886,1.0437688064982351,0.20180562601603907,0.3474747490540839,-0.16771167846894358,2.187751280802457,0.4997070230219579,0.07890306775200463,-0.22442542054210143,0.5819800447357412,-0.46759545458350066,1.1760821282669012,0.623043244353879,-0.3543014815570323,-0.6658574712962868,0.9175102197235049,-0.959166274410344
2.213587383094476,-1.1074700780438969,-2.4500414022086074,-0.2985573140846671,-5.837738049846946,-1.7673456559332523,-1.3718345921739672,0.048532007245417945,-1.7898874479098281,-0.8069783450097529,0.4971402742784413,-0.4961236238856401,-1.7677676847077675,-1.6643435175509405,-0.869599995736364,0.6688494490375311,1.888445040997456,-1.7420763053751198,-0.5398131049804616,0.8272045191826182
-1.8245262859343594,1.7654955218129273,0.07243458433493002,0.2878684015331569,1.7355428553295418,-1.016770754513522,-0.6843243850944618,-3.3038909653500053,-0.984592812698272,0.21119393853139595,1.4229150085911322,-0.38529817062530214,0.5765736729960282,-1.9259613724891376,0.730149147937734,0.6702393226681513,1.1364547391159858,1.2698169351858488,0.0031803942089248857,-0.2552232591584517
0.7376484385991805,0.7436007104033936,-0.4431483362880435,3.615359865636498,-0.09084980878706976,-1.201312124964955,1.5183069914317415,-0.4698572547493098,-2.667090679549038,1.7157377394040667,-2.3084204591003252,-0.5656443476179926,0.5613975764493574,-2.2229223995466763,0.7370342867816042,1.8630154123486835,-0.47995279857438744,0.23568965540610665,-2.382654595397831,0.9626236702718128
